Fund,Company Name,Deployment Address,Deployment City,Deployment State,Deployment ZIP Code,Locations Deployed,Download/Upload Speed Tier,Deployment Year,Census Block,Latitude,Longitude,SAC
CAF II,"CENTURYLINK, INC.",464 LYMAN HILLS DR,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030113012003,37.996536,-78.48467,190567
CAF II,"CENTURYLINK, INC.",2321 PROFFIT RD,CHARLOTTESVILLE,VA,22911,1,10 Mbps/1 Mbps,2015,510030104011052,38.106541,-78.422877,190567
CAF II,"CENTURYLINK, INC.",7732 SCOTTSVILLE RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510030114001058,37.821315,-78.515456,190567
CAF II,"CENTURYLINK, INC.",2045 BEAVERDAM RD,KESWICK,VA,22947,1,10 Mbps/1 Mbps,2016,510650201012029,37.995981,-78.298456,190567
CAF II,"CENTURYLINK, INC.",2468 BOONESVILLE RD,DYKE,VA,22935,1,10 Mbps/1 Mbps,2016,510030101001018,38.240206,-78.586156,190567
CAF II,"CENTURYLINK, INC.",6100 MONACAN TRAIL RD,COVESVILLE,VA,22931,1,10 Mbps/1 Mbps,2016,510030114004058,37.887586,-78.711839,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES NW OF TALL OAKS FARM & LOUISA RD,RIVANNA,VA,22947,1,10 Mbps/1 Mbps,2016,510030104013011,38.032146,-78.348232,190567
CAF II,"CENTURYLINK, INC.",6028 PLANK RD,AFTON,VA,22920,1,10 Mbps/1 Mbps,2016,510030112013032,37.980595,-78.703112,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.1 MILES SE OF OLD SCHOOLHOUSE LN & MOUNT OLIVET RD,TWIN LAKES,VA,22935,1,10 Mbps/1 Mbps,2016,510790301024034,38.258905,-78.535342,190567
CAF II,"CENTURYLINK, INC.",227 NORTHVIEW DR,STANLEY,VA,22851,1,10 Mbps/1 Mbps,2016,511390305001071,38.612946,-78.57897,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES N OF DYKE RD & AMICUS RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2016,510790301024031,38.271176,-78.516019,190567
CAF II,"CENTURYLINK, INC.",2846 LONESOME MOUNTAIN RD,CHARLOTTESVILLE,VA,22911,2,10 Mbps/1 Mbps,2016,510030104011071,38.073866,-78.400472,190567
CAF II,"CENTURYLINK, INC.",1138 DANIEL MORRIS LN,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030113012029,37.955149,-78.538957,190567
CAF II,"CENTURYLINK, INC.",4601 TURNERS LN,NORTH GARDEN,VA,22959,2,10 Mbps/1 Mbps,2016,510030112022055,37.952292,-78.660137,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES SE OF JACKSON ST & FLUVANNA ST,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510650203003020,37.798435,-78.485404,190567
CAF II,"CENTURYLINK, INC.",2605 CHAPEL SPRING LN,FREE UNION,VA,22940,2,10 Mbps/1 Mbps,2016,510030101003001,38.175039,-78.592154,190567
CAF II,"CENTURYLINK, INC.",1076 WOLF TRAP RD,CHARLOTTESVILLE,VA,22911,1,10 Mbps/1 Mbps,2015,510030105001009,38.064712,-78.413474,190567
CAF II,"CENTURYLINK, INC.",5135 PINEY MOUNTAIN RD,CHARLOTTESVILLE,VA,22911,1,10 Mbps/1 Mbps,2016,510030102011021,38.175846,-78.415452,190567
CAF II,"CENTURYLINK, INC.",4803 TURKEY SAG RD,KESWICK,VA,22947,1,10 Mbps/1 Mbps,2016,510030104011068,38.102293,-78.336575,190567
CAF II,"CENTURYLINK, INC.",4313 BUNKER HILL RD,KESWICK,VA,22947,1,10 Mbps/1 Mbps,2015,510030104013024,38.022133,-78.349362,190567
CAF II,"CENTURYLINK, INC.",215 GLENDOWER RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510030113014068,37.857632,-78.506731,190567
CAF II,"CENTURYLINK, INC.",623 HUCKSTEP BRANCH LN,KESWICK,VA,22947,1,10 Mbps/1 Mbps,2016,510030104013024,38.01928,-78.343797,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.4 MILES SE OF MARCH RD & DYKE RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2016,510790301024032,38.261412,-78.522642,190567
CAF II,"CENTURYLINK, INC.",3832 SCOTTSVILLE RD,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030113012050,37.928759,-78.550613,190567
CAF II,"CENTURYLINK, INC.",552 MAXFIELD RD,KESWICK,VA,22947,1,10 Mbps/1 Mbps,2016,510030104012055,38.050557,-78.303086,190567
CAF II,"CENTURYLINK, INC.",7211 ROCKFISH RIVER RD,SCHUYLER,VA,22969,1,10 Mbps/1 Mbps,2015,511259501001021,37.799918,-78.707433,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.5 MILES E OF RISING SUN LN & OLD LYNCHBURG RD,ESMONT,VA,22959,1,10 Mbps/1 Mbps,2016,510030113014089,37.92355,-78.615943,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES S OF WELSH RUN RD & GUILDFORD FARM RD,TWIN LAKES,VA,22968,1,10 Mbps/1 Mbps,2015,510790302002030,38.215476,-78.441505,190567
CAF II,"CENTURYLINK, INC.",12336 JAMES MADISON HWY,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2016,510650202003004,37.842848,-78.263352,190567
CAF II,"CENTURYLINK, INC.",2335 DAVIS SHOP RD,EARLYSVILLE,VA,22936,1,10 Mbps/1 Mbps,2016,510030101001049,38.204253,-78.577604,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES W OF PLANK RD & HEARTWOOD RD,CROZET,VA,22920,1,10 Mbps/1 Mbps,2016,510030112013051,37.980977,-78.708695,190567
CAF II,"CENTURYLINK, INC.",2991 GILBERT STATION RD,BARBOURSVILLE,VA,22923,2,10 Mbps/1 Mbps,2016,510030104011019,38.118608,-78.343936,190567
CAF II,"CENTURYLINK, INC.",229 WALBERT CIR,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030113012003,37.990999,-78.490462,190567
CAF II,"CENTURYLINK, INC.",1783 OLD LYNCHBURG RD,CHARLOTTESVILLE,VA,22903,2,10 Mbps/1 Mbps,2016,510030113012029,37.959741,-78.556763,190567
CAF II,"CENTURYLINK, INC.",1452 MALLORY RD,KENTS STORE,VA,23084,1,10 Mbps/1 Mbps,2016,511099504001042,37.937444,-78.126785,190567
CAF II,"CENTURYLINK, INC.",2520 JAMES MADISON HWY,BREMO BLUFF,VA,23022,1,10 Mbps/1 Mbps,2016,510650202004021,37.744335,-78.28796,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES S OF SPOTSWOOD TRL & GOOSE POND RD,STANARDSVILLE,VA,22973,1,10 Mbps/1 Mbps,2016,510790301021003,38.337887,-78.505879,190567
CAF II,"CENTURYLINK, INC.",245 THOMAS FARM LN,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2015,510650201021001,37.936222,-78.342074,190567
CAF II,"CENTURYLINK, INC.",393 OAK CREEK RD,PALMYRA,VA,22963,3,10 Mbps/1 Mbps,2016,510650202001082,37.858205,-78.234251,190567
CAF II,"CENTURYLINK, INC.",1067 DANIEL MORRIS LN,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030113012029,37.951373,-78.537083,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES SW OF PANORAMA VIEW DR & HILL CLIMB RD,NEW MARKET,VA,22851,1,10 Mbps/1 Mbps,2016,511390305001034,38.61068,-78.590044,190567
CAF II,"CENTURYLINK, INC.",4408 DOGWOOD DR,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2016,510650202001022,37.9337,-78.184431,190567
CAF II,"CENTURYLINK, INC.",4972 CHRISTMAS HILL LN,NORTH GARDEN,VA,22959,1,10 Mbps/1 Mbps,2016,510030113014091,37.898591,-78.608666,190567
CAF II,"CENTURYLINK, INC.",38 SEMINOLE TRL,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2015,510650201021001,37.934358,-78.338402,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES NW OF MOUNT BURGHA LN & JAMES MADISON HWY,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2016,510650202003018,37.823043,-78.269049,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.6 MILES NW OF DYKE RD & CHURCH LN,TWIN LAKES,VA,22935,1,10 Mbps/1 Mbps,2016,510790301021089,38.245978,-78.546679,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 1 MILES W OF DEERFIELD RD & COSNER RD,PALMYRA,VA,22974,1,10 Mbps/1 Mbps,2016,510650202001017,37.93648,-78.171698,190567
CAF II,"CENTURYLINK, INC.",540 DAVID RD,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030113012003,37.961817,-78.51792,190567
CAF II,"CENTURYLINK, INC.",3686 CEDAR LANE RD,KENTS STORE,VA,23084,1,10 Mbps/1 Mbps,2016,510650202002031,37.865866,-78.140005,190567
CAF II,"CENTURYLINK, INC.",1644 THOMAS JEFFERSON PKWY,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030104021036,37.985017,-78.431796,190567
CAF II,"CENTURYLINK, INC.",1680 COLES ROLLING RD,SCOTTSVILLE,VA,24590,2,10 Mbps/1 Mbps,2016,510030113014029,37.864688,-78.552315,190567
CAF II,"CENTURYLINK, INC.",5143 FAN MOUNTAIN RD,COVESVILLE,VA,22931,1,10 Mbps/1 Mbps,2016,510030114004056,37.895835,-78.696051,190567
CAF II,"CENTURYLINK, INC.",1492 DAVIS SHOP RD,EARLYSVILLE,VA,22936,1,10 Mbps/1 Mbps,2016,510030101001021,38.216934,-78.551953,190567
CAF II,"CENTURYLINK, INC.",40 SEMINOLE TRL,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2015,510650201021001,37.934515,-78.338005,190567
CAF II,"CENTURYLINK, INC.",876 FRAYS MOUNTAIN RD,EARLYSVILLE,VA,22936,1,10 Mbps/1 Mbps,2016,510030102012014,38.180258,-78.467815,190567
CAF II,"CENTURYLINK, INC.",1033 OLD LYNCHBURG RD,CHARLOTTESVILLE,VA,22903,1,10 Mbps/1 Mbps,2015,510030113011007,37.98777,-78.535605,190567
CAF II,"CENTURYLINK, INC.",663 ROCKY HOLLOW RD,CHARLOTTESVILLE,VA,22911,1,10 Mbps/1 Mbps,2015,510030105001009,38.055598,-78.427318,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES N OF SNOWDEN RD & S CONSTITUTION RTE,SCOTTSVILLE,VA,24590,5,10 Mbps/1 Mbps,2016,510299301011003,37.794309,-78.491848,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.6 MILES S OF JORDAN RUN LN & BLENHEIM RD,SCOTTSVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030113014006,37.876746,-78.502139,190567
CAF II,"CENTURYLINK, INC.",3164 WATTS PSGE,CHARLOTTESVILLE,VA,22911,2,10 Mbps/1 Mbps,2016,510030104011055,38.11808,-78.386873,190567
CAF II,"CENTURYLINK, INC.",4894 STONY POINT RD,BARBOURSVILLE,VA,22923,2,10 Mbps/1 Mbps,2015,510030104011019,38.136083,-78.33375,190567
CAF II,"CENTURYLINK, INC.",311 LONG AVE,SHENANDOAH,VA,22849,2,10 Mbps/1 Mbps,2015,511390305005001,38.485735,-78.630001,190567
CAF II,"CENTURYLINK, INC.",9075 TOTIER CREEK RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510030114002035,37.787572,-78.512774,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.1 MILES NW OF RICHLANDS DR & OLD LYNCHBURG RD,UNIVERSITY OF VIRGINIA,VA,22903,1,10 Mbps/1 Mbps,2015,510030113012045,37.977236,-78.545331,190567
CAF II,"CENTURYLINK, INC.",1179 SCOTTSVILLE RD,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030113012003,37.999915,-78.478259,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES SW OF RIDGEVIEW DR & CREEKSIDE CT,TWIN LAKES,VA,22968,1,10 Mbps/1 Mbps,2016,510790302002030,38.21548,-78.44721,190567
CAF II,"CENTURYLINK, INC.",620 BEAVER POND RDG,TROY,VA,22974,1,10 Mbps/1 Mbps,2016,510650201013023,37.952936,-78.342316,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.1 MILES SW OF W RIVER RD & OLD DRIVERS HILL RD,SCOTTSVILLE,VA,24590,2,10 Mbps/1 Mbps,2016,510650203003020,37.796552,-78.475753,190567
CAF II,"CENTURYLINK, INC.",3020 SCOTTSVILLE RD,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030113012029,37.954013,-78.530122,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES N OF DYKE RD & AMICUS RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2016,510790301021082,38.270225,-78.516209,190567
CAF II,"CENTURYLINK, INC.",3131 SUGAR HILL LN,CROZET,VA,22932,1,10 Mbps/1 Mbps,2016,510030101003065,38.120966,-78.644936,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.3 MILES NW OF SCOTTSVILLE RD & LIONS WATCH FARM,ESMONT,VA,22902,1,10 Mbps/1 Mbps,2016,510030113014019,37.908755,-78.548018,190567
CAF II,"CENTURYLINK, INC.",1071 CLUB DR,KESWICK,VA,22947,1,10 Mbps/1 Mbps,2016,510030104013066,38.005728,-78.35323,190567
CAF II,"CENTURYLINK, INC.",5490 WALNUT LEVEL RD,CROZET,VA,22932,2,10 Mbps/1 Mbps,2016,510030101002038,38.187203,-78.689717,190567
CAF II,"CENTURYLINK, INC.",5559 LEAKSVILLE RD,LURAY,VA,22835,1,10 Mbps/1 Mbps,2016,511390304001008,38.604685,-78.544798,190567
CAF II,"CENTURYLINK, INC.",4752 STONY POINT RD,BARBOURSVILLE,VA,22923,1,10 Mbps/1 Mbps,2016,510030104011019,38.126931,-78.33374,190567
CAF II,"CENTURYLINK, INC.",2704 SOUTHERN HILLS CT,NORTH GARDEN,VA,22959,1,10 Mbps/1 Mbps,2016,510030112022026,37.961281,-78.641148,190567
CAF II,"CENTURYLINK, INC.",4017 FAIRWAY DR,KESWICK,VA,22947,2,10 Mbps/1 Mbps,2015,510030104013063,38.01452,-78.357644,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES W OF DEERFIELD RD & BYBEE RD,PALMYRA,VA,23093,1,10 Mbps/1 Mbps,2016,510650202001022,37.949182,-78.181079,190567
CAF II,"CENTURYLINK, INC.",1254 BISHOP HILL RD,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030113012003,37.975296,-78.457845,190567
CAF II,"CENTURYLINK, INC.",2777 DAWSONS MILL RD,ESMONT,VA,22937,1,10 Mbps/1 Mbps,2016,510030114003039,37.810468,-78.593831,190567
CAF II,"CENTURYLINK, INC.",1097 LOVING RD,ZION CROSSROADS,VA,22942,2,10 Mbps/1 Mbps,2016,511099503003021,38.02702,-78.261125,190567
CAF II,"CENTURYLINK, INC.",3852 SLAM GATE RD,CROZET,VA,22932,1,10 Mbps/1 Mbps,2016,510030101002027,38.141459,-78.687351,190567
CAF II,"CENTURYLINK, INC.",10978 JAMES MADISON HWY,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2016,510650202003018,37.82696,-78.270198,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.5 MILES NW OF DYKE RD & CHURCH LN,TWIN LAKES,VA,22935,1,10 Mbps/1 Mbps,2016,510790301021089,38.243577,-78.546801,190567
CAF II,"CENTURYLINK, INC.",4928 SUGAR HOLLOW RD,CROZET,VA,22932,2,10 Mbps/1 Mbps,2016,510030101002145,38.122828,-78.671404,190567
CAF II,"CENTURYLINK, INC.",3435 CARRS RDG,CROZET,VA,22932,1,10 Mbps/1 Mbps,2016,510030101002024,38.139258,-78.704969,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.3 MILES N OF HEARTWOOD RD & CRYSTAL SPRING LN,CROZET,VA,22920,1,10 Mbps/1 Mbps,2016,510030112013051,37.970728,-78.716009,190567
CAF II,"CENTURYLINK, INC.",3400 WATTS PSGE,CHARLOTTESVILLE,VA,22911,1,10 Mbps/1 Mbps,2016,510030104011055,38.126307,-78.387608,190567
CAF II,"CENTURYLINK, INC.",7970 BLENHEIM RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510030114001005,37.818605,-78.493392,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.4 MILES S OF WHITE HALL RD & RINGWOOD FARM,CROZET,VA,22932,1,10 Mbps/1 Mbps,2016,510030101003081,38.108555,-78.668186,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES S OF VA-633 & AMICUS RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2016,510790301024032,38.268508,-78.514645,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.1 MILES N OF PERSIMMON LN & DYKE RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2016,510790301021082,38.271046,-78.517832,190567
CAF II,"CENTURYLINK, INC.",5153 JEFFERSON MILL RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510030113014054,37.894637,-78.43344,190567
CAF II,"CENTURYLINK, INC.",1056 RESERVOIR RD,CHARLOTTESVILLE,VA,22903,2,10 Mbps/1 Mbps,2016,510030110002022,38.025926,-78.535556,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.5 MILES SE OF SCOTTSVILLE RD & CEDAR HILL FARM,UNIVERSITY OF VIRGINIA,VA,22902,1,10 Mbps/1 Mbps,2016,510030113012003,37.97347,-78.503556,190567
CAF II,"CENTURYLINK, INC.",4553 LOVING RD,NORTH GARDEN,VA,22959,1,10 Mbps/1 Mbps,2016,510030112022055,37.952293,-78.658761,190567
CAF II,"CENTURYLINK, INC.",1247 POUNDING CREEK RD,CHARLOTTESVILLE,VA,22903,1,10 Mbps/1 Mbps,2016,510030112013035,37.995412,-78.703574,190567
CAF II,"CENTURYLINK, INC.",5461 SECRETARYS SAND RD,ESMONT,VA,22937,2,10 Mbps/1 Mbps,2016,510030114001032,37.880144,-78.607234,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES S OF PENNY LN & OLD LYNCHBURG RD,UNIVERSITY OF VIRGINIA,VA,22903,1,10 Mbps/1 Mbps,2016,510030113012029,37.967417,-78.550955,190567
CAF II,"CENTURYLINK, INC.",4433 BUNKER HILL RD,KESWICK,VA,22947,1,10 Mbps/1 Mbps,2016,510030104013024,38.021783,-78.343386,190567
CAF II,"CENTURYLINK, INC.",2469 SCOTTSVILLE RD,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030113012003,37.967395,-78.513903,190567
CAF II,"CENTURYLINK, INC.",2067 SCOTTSVILLE RD,CHARLOTTESVILLE,VA,22902,2,10 Mbps/1 Mbps,2016,510030113012003,37.978475,-78.50722,190567
CAF II,"CENTURYLINK, INC.",3668 BALLARDS MILL RD,FREE UNION,VA,22940,1,10 Mbps/1 Mbps,2016,510030101002140,38.137202,-78.604981,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.1 MILES N OF SHEPHERD RUN & ROCKFISH GAP TPKE,CROZET,VA,22903,1,10 Mbps/1 Mbps,2016,510030111002028,38.053173,-78.694092,190567
CAF II,"CENTURYLINK, INC.",5526 SERENE LN,NORTH GARDEN,VA,22959,1,10 Mbps/1 Mbps,2016,510030114004029,37.883526,-78.619062,190567
CAF II,"CENTURYLINK, INC.",2693 HEARTWOOD RD,AFTON,VA,22920,4,10 Mbps/1 Mbps,2016,510030112013099,37.97481,-78.709951,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.4 MILES N OF PERSIMMON LN & DYKE RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2016,510790301021082,38.274335,-78.520443,190567
CAF II,"CENTURYLINK, INC.",1696 RIDING CLUB RD,KEENE,VA,22946,1,10 Mbps/1 Mbps,2016,510030114001015,37.854555,-78.5583,190567
CAF II,"CENTURYLINK, INC.",885 CARRIAGE TRAIL PL,KESWICK,VA,22947,2,10 Mbps/1 Mbps,2015,510030104013113,38.011813,-78.389587,190567
CAF II,"CENTURYLINK, INC.",495 LYMAN HILLS DR,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030113012003,37.995523,-78.484246,190567
CAF II,"CENTURYLINK, INC.",375 FERNCLIFF FARMS LN,KENTS STORE,VA,23084,1,10 Mbps/1 Mbps,2016,510650202001011,37.925715,-78.12502,190567
CAF II,"CENTURYLINK, INC.",4002 JAMES MADISON HWY,FORK UNION,VA,23055,4,10 Mbps/1 Mbps,2016,510650202004021,37.754639,-78.27132,190567
CAF II,"CENTURYLINK, INC.",5720 SECRETARYS SAND RD,ESMONT,VA,22937,1,10 Mbps/1 Mbps,2016,510030114004025,37.876595,-78.612868,190567
CAF II,"CENTURYLINK, INC.",4289 BUNKER HILL RD,KESWICK,VA,22947,2,10 Mbps/1 Mbps,2015,510030104013024,38.022336,-78.350903,190567
CAF II,"CENTURYLINK, INC.",3828 CEDAR LANE RD,KENTS STORE,VA,23084,1,10 Mbps/1 Mbps,2016,510650202002031,37.866551,-78.138005,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES W OF BINGHAM MOUNTAIN RD & AMICUS RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2016,510790301024032,38.260897,-78.507061,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.1 MILES N OF OAK RIDGE DR & DYKE RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2016,510790301024031,38.276392,-78.514423,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.3 MILES W OF PHEASANTS RUN & OLD WAGON RD,STANLEY,VA,22851,2,10 Mbps/1 Mbps,2016,511390303002068,38.594772,-78.453525,190567
CAF II,"CENTURYLINK, INC.",1657 OLD LYNCHBURG RD,CHARLOTTESVILLE,VA,22903,1,10 Mbps/1 Mbps,2016,510030113012029,37.965586,-78.553501,190567
CAF II,"CENTURYLINK, INC.",1211 LOVING RD,ZION CROSSROADS,VA,22942,1,10 Mbps/1 Mbps,2016,511099503003021,38.028575,-78.260357,190567
CAF II,"CENTURYLINK, INC.",555 FORREST RD,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030113012003,37.959777,-78.519857,190567
CAF II,"CENTURYLINK, INC.",3699 CEDAR LANE RD,KENTS STORE,VA,23084,1,10 Mbps/1 Mbps,2016,510650202002008,37.86737,-78.141608,190567
CAF II,"CENTURYLINK, INC.",821 LOVING RD,ZION CROSSROADS,VA,22942,1,10 Mbps/1 Mbps,2016,511099503003027,38.022989,-78.264811,190567
CAF II,"CENTURYLINK, INC.",5101 PINEY MOUNTAIN RD,CHARLOTTESVILLE,VA,22911,1,10 Mbps/1 Mbps,2016,510030102011021,38.176398,-78.414254,190567
CAF II,"CENTURYLINK, INC.",3935 ROCK BRANCH RD,NORTH GARDEN,VA,22959,1,10 Mbps/1 Mbps,2016,510030112013140,37.968777,-78.636581,190567
CAF II,"CENTURYLINK, INC.",1504 THOMAS JEFFERSON PKWY,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030104021036,37.98792,-78.438688,190567
CAF II,"CENTURYLINK, INC.",5106 STONY POINT PASS,KESWICK,VA,22947,1,10 Mbps/1 Mbps,2016,510030104012034,38.07133,-78.32703,190567
CAF II,"CENTURYLINK, INC.",661 BEAVER POND RDG,TROY,VA,22974,1,10 Mbps/1 Mbps,2016,510650201013023,37.950461,-78.341435,190567
CAF II,"CENTURYLINK, INC.",3365 WATTS STATION DR,CHARLOTTESVILLE,VA,22911,1,10 Mbps/1 Mbps,2016,510030104011055,38.12726,-78.388852,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES NE OF ROSEBROOK RD & DYKE RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2016,510790301024031,38.273693,-78.515455,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.3 MILES NE OF STILL POND RD & CELT RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2016,510790302002024,38.234135,-78.474535,190567
CAF II,"CENTURYLINK, INC.",2365 PROFFIT RD,CHARLOTTESVILLE,VA,22911,1,10 Mbps/1 Mbps,2015,510030104011052,38.107898,-78.424056,190567
CAF II,"CENTURYLINK, INC.",580 DAVID RD,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030113012003,37.962458,-78.51906,190567
CAF II,"CENTURYLINK, INC.",7091 BURNT MOUNTAIN RD,AFTON,VA,22920,3,10 Mbps/1 Mbps,2016,510030112013062,37.969381,-78.74538,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES SW OF PINEY HILL RD & FRANK BALLARD RD,STANLEY,VA,22835,1,10 Mbps/1 Mbps,2016,511390304001008,38.605668,-78.520128,190567
CAF II,"CENTURYLINK, INC.",5949 BROKEN SUN RD,COVESVILLE,VA,22931,2,10 Mbps/1 Mbps,2016,510030114004058,37.901255,-78.706119,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES NW OF PEA RIDGE RD & CEDAR KNOLL LN,CROZET,VA,22901,1,10 Mbps/1 Mbps,2016,510030101003063,38.113513,-78.646916,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES NE OF TOUCHSTONE LN & CHAPMAN RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2016,510790301024048,38.239071,-78.504404,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES NE OF THOMAS JEFFERSON PKWY & HILLRIDGE DR,RIVANNA,VA,22902,1,10 Mbps/1 Mbps,2016,510030104021068,37.949391,-78.368214,190567
CAF II,"CENTURYLINK, INC.",132 GEORGES MILL RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2016,510650202001107,37.863765,-78.252975,190567
CAF II,"CENTURYLINK, INC.",4540 BYBEES CHURCH RD,TROY,VA,22974,1,10 Mbps/1 Mbps,2016,510650202001022,37.938522,-78.197946,190567
CAF II,"CENTURYLINK, INC.",5559 FREE UNION RD,FREE UNION,VA,22940,1,10 Mbps/1 Mbps,2016,510030101001064,38.188703,-78.571085,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.1 MILES E OF LOUISA RD & CLOVER HILL FARM,RIVANNA,VA,22947,2,10 Mbps/1 Mbps,2016,510030104013016,38.045115,-78.327412,190567
CAF II,"CENTURYLINK, INC.",3270 PEAVINE HOLLOW RD,CROZET,VA,22932,1,10 Mbps/1 Mbps,2016,510030101002056,38.190612,-78.607819,190567
CAF II,"CENTURYLINK, INC.",1260 THOMAS JEFFERSON PKWY,CHARLOTTESVILLE,VA,22902,2,10 Mbps/1 Mbps,2016,510030104021030,37.994905,-78.446992,190567
